Gmt time,Ask,Bid,AskVolume,BidVolume
30.08.2021 00:00:00.128,0.91151,0.9114000000000001,1,1
30.08.2021 00:00:00.868,0.91151,0.9113700000000001,1,1.87
30.08.2021 00:00:02.719,0.91153,0.9113600000000001,2.25,1.12
30.08.2021 00:00:02.856,0.91151,0.9113700000000001,1,1.12
30.08.2021 00:00:03.272,0.9115200000000001,0.9113700000000001,3,1
30.08.2021 00:00:03.729,0.91151,0.9113700000000001,1,1
30.08.2021 00:00:04.966,0.91151,0.9114000000000001,1.5,1
30.08.2021 00:00:05.326,0.9115200000000001,0.9114000000000001,3,1
30.08.2021 00:00:05.427,0.9115200000000001,0.91139,1.5,1
30.08.2021 00:00:07.169,0.91151,0.91139,1.6,1
30.08.2021 00:00:26.319,0.91151,0.91138,3.1,1.1
30.08.2021 00:00:35.486,0.91151,0.91135,3.51,3.66
30.08.2021 00:00:35.588,0.9114500000000001,0.91134,4,1.1
30.08.2021 00:00:35.689,0.9114500000000001,0.9113200000000001,2.89,2.6
30.08.2021 00:00:36.282,0.9114500000000001,0.9113200000000001,2.91,2.57
30.08.2021 00:00:39.607,0.9114500000000001,0.9113200000000001,1.47,1.57
30.08.2021 00:00:39.709,0.91143,0.9113,2.2,2.1
30.08.2021 00:00:43.998,0.9114200000000001,0.91129,1.01,1.79
30.08.2021 00:01:00.049,0.91141,0.9113,1,1.1
30.08.2021 00:01:00.150,0.9114000000000001,0.91128,1.5,1
30.08.2021 00:01:00.252,0.91138,0.9112600000000001,1.25,1.1
30.08.2021 00:01:00.403,0.9114000000000001,0.91125,3.72,1
30.08.2021 00:01:00.504,0.91138,0.91125,6.72,1
30.08.2021 00:01:00.907,0.9113600000000001,0.91123,1.2,1.39
30.08.2021 00:01:01.571,0.91135,0.91123,1,1.1
30.08.2021 00:01:02.025,0.9113600000000001,0.9112200000000001,1.5,1.1
30.08.2021 00:01:03.110,0.91134,0.9112200000000001,1.12,1.1
30.08.2021 00:01:03.211,0.91135,0.9112200000000001,5.07,1.1
30.08.2021 00:01:04.480,0.91134,0.9112200000000001,1.31,1.1
30.08.2021 00:01:06.414,0.91135,0.9112200000000001,2.14,1.1
30.08.2021 00:01:07.603,0.91135,0.9112200000000001,3.01,1.1
30.08.2021 00:01:07.805,0.91134,0.9112200000000001,1.37,1.1
30.08.2021 00:01:13.435,0.91134,0.9112200000000001,1.69,1.1
30.08.2021 00:01:13.891,0.91133,0.9112200000000001,1,1.1
30.08.2021 00:01:16.372,0.91134,0.9112200000000001,1.69,1.1
30.08.2021 00:01:17.480,0.91134,0.9112100000000001,1,1.1
30.08.2021 00:01:29.175,0.91134,0.9112200000000001,1.69,1.1
30.08.2021 00:01:29.276,0.91135,0.91123,2.57,1
30.08.2021 00:01:31.500,0.9113600000000001,0.91124,1.45,1
30.08.2021 00:01:39.574,0.9113600000000001,0.91123,2.95,1.1
30.08.2021 00:01:42.166,0.91138,0.9112700000000001,1,3.25
30.08.2021 00:01:42.268,0.91141,0.9112700000000001,1.25,1.01
30.08.2021 00:01:42.369,0.91143,0.91128,2.97,1.25
30.08.2021 00:01:42.621,0.91143,0.9113,2.32,1.1
30.08.2021 00:01:45.147,0.9114500000000001,0.9113,3.07,1.57
30.08.2021 00:01:45.248,0.9114500000000001,0.91133,2.95,1
30.08.2021 00:01:45.349,0.9114500000000001,0.9113200000000001,2.95,1.1
30.08.2021 00:01:46.286,0.91144,0.9113,1.25,1.57
30.08.2021 00:01:46.388,0.91143,0.9113100000000001,1.94,1.1
30.08.2021 00:01:47.252,0.91144,0.9113100000000001,2.76,1.1
30.08.2021 00:01:47.719,0.91143,0.9113,1.82,1.1
30.08.2021 00:01:49.088,0.9114200000000001,0.9113,1.31,1.1
30.08.2021 00:01:51.523,0.91144,0.9113100000000001,2.2,1.1
30.08.2021 00:01:52.556,0.91144,0.9113100000000001,2.01,1.1
30.08.2021 00:01:54.820,0.9114500000000001,0.9113200000000001,3.07,1.57
30.08.2021 00:01:54.922,0.9114500000000001,0.91133,2.81,1.1
30.08.2021 00:01:56.406,0.91146,0.91133,4.57,1.1
30.08.2021 00:01:56.508,0.9114500000000001,0.91134,1,1
30.08.2021 00:01:56.659,0.9114700000000001,0.91134,3.35,1.57
30.08.2021 00:01:56.810,0.91146,0.91133,1.01,1.01
30.08.2021 00:01:56.917,0.91146,0.91133,1.25,1.35
30.08.2021 00:01:56.967,0.91148,0.9113600000000001,1.89,2.7
30.08.2021 00:01:57.069,0.91149,0.9113600000000001,1.39,4.79
30.08.2021 00:01:57.170,0.9115000000000001,0.9113700000000001,4.26,1.1
30.08.2021 00:01:58.729,0.91149,0.9113600000000001,1,1.1
30.08.2021 00:01:58.780,0.91146,0.9113200000000001,3.44,1.1
30.08.2021 00:01:58.881,0.91144,0.9113100000000001,1.35,1.6
30.08.2021 00:01:59.033,0.91144,0.9113100000000001,3.16,1.1
30.08.2021 00:01:59.524,0.91144,0.9113,2.39,1.1
30.08.2021 00:01:59.625,0.9114200000000001,0.9113,1.35,1.1
30.08.2021 00:02:04.225,0.91143,0.9113,2.32,1.79
30.08.2021 00:02:04.528,0.9114200000000001,0.9113,1.75,1.1
30.08.2021 00:02:04.579,0.91141,0.91129,3.51,1
30.08.2021 00:02:13.887,0.91141,0.91128,1.25,1
30.08.2021 00:02:13.989,0.9114000000000001,0.91128,1.5,1.1
30.08.2021 00:02:18.362,0.9114000000000001,0.9112700000000001,3.1,1.1
30.08.2021 00:02:21.399,0.91138,0.9112600000000001,1.51,1
30.08.2021 00:02:21.804,0.91138,0.91125,6.1,1.1
30.08.2021 00:02:26.030,0.91139,0.9112600000000001,2.95,1
30.08.2021 00:02:26.132,0.9114200000000001,0.91129,4.47,1.1
30.08.2021 00:02:26.284,0.91143,0.9113100000000001,1.01,1.1
30.08.2021 00:02:26.436,0.91144,0.9113100000000001,1.39,1.6
30.08.2021 00:02:26.537,0.91144,0.9113100000000001,1.35,1.6
30.08.2021 00:02:26.688,0.91144,0.9113100000000001,1.01,1.6
30.08.2021 00:02:28.128,0.91144,0.9113100000000001,1.26,1.6
