Gmt time,Ask,Bid,AskVolume,BidVolume
05.08.2021 00:00:00.085,19.97912,19.97158,1.3,1
05.08.2021 00:00:03.137,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.305,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.398,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.567,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.658,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.808,19.97912,19.97158,1.55,1
05.08.2021 00:00:03.948,19.97912,19.97158,1.55,1
05.08.2021 00:00:04.125,19.97912,19.97128,1.55,1
05.08.2021 00:00:04.227,19.97912,19.97128,1.55,1
05.08.2021 00:00:04.617,19.97912,19.97128,1.55,1
05.08.2021 00:00:04.757,19.97912,19.97128,1.55,1
05.08.2021 00:00:05.116,19.97912,19.97128,1.55,1
05.08.2021 00:00:06.944,19.97912,19.97128,1.55,1
05.08.2021 00:00:08.703,19.97912,19.97128,1.55,1
05.08.2021 00:00:09.388,19.978820000000002,19.97108,1.3,1
05.08.2021 00:00:21.823,19.97895,19.97096,1.3,1.3
05.08.2021 00:00:27.715,19.97895,19.97096,1.3,1.3
05.08.2021 00:00:29.273,19.97895,19.97096,1.3,1.3
05.08.2021 00:00:35.219,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:37.012,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:38.468,19.978520000000003,19.97078,1.3,1.3
05.08.2021 00:00:38.641,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:38.728,19.978520000000003,19.97078,1.3,1.3
05.08.2021 00:00:38.858,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:39.036,19.978520000000003,19.97078,1.3,1.3
05.08.2021 00:00:39.148,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:39.302,19.978520000000003,19.97078,1.3,1.3
05.08.2021 00:00:39.448,19.978520000000003,19.97078,1,1.3
05.08.2021 00:00:40.458,19.978320000000004,19.97048,1,1.3
05.08.2021 00:00:40.572,19.978320000000004,19.97048,1,1.3
05.08.2021 00:00:44.729,19.978320000000004,19.97048,1,1.3
05.08.2021 00:00:45.819,19.978320000000004,19.97048,1.3,1.3
05.08.2021 00:00:46.479,19.978320000000004,19.97048,1,1.3
05.08.2021 00:00:46.843,19.978320000000004,19.97048,1.3,1.3
05.08.2021 00:00:52.630,19.978320000000004,19.97048,1,1.3
05.08.2021 00:00:55.531,19.978450000000002,19.970360000000003,1.3,1.3
05.08.2021 00:00:56.141,19.97802,19.97028,1,1.3
05.08.2021 00:01:00.470,19.97802,19.97028,1,1.3
05.08.2021 00:01:02.480,19.97802,19.97028,1,1.3
05.08.2021 00:01:09.148,19.97802,19.97028,1,1.3
05.08.2021 00:01:09.198,19.97815,19.97023,1,1.3
05.08.2021 00:01:09.350,19.97815,19.97023,1,1.3
05.08.2021 00:01:11.484,19.978350000000002,19.970460000000003,1,1.3
05.08.2021 00:01:11.535,19.978220000000004,19.970579999999998,1,1.3
05.08.2021 00:01:18.744,19.97589,19.96968,1,1.4
05.08.2021 00:01:18.845,19.977670000000003,19.96966,1.05,1.5
05.08.2021 00:01:18.945,19.978320000000004,19.96988,1.55,1.5
05.08.2021 00:01:19.250,19.978320000000004,19.969710000000003,1.55,1.5
05.08.2021 00:01:21.051,19.97802,19.96978,1.3,2.25
05.08.2021 00:01:24.864,19.978520000000003,19.97103,1.8,1
05.08.2021 00:01:25.050,19.978520000000003,19.97103,1,1.3
05.08.2021 00:01:25.649,19.978720000000003,19.97103,1,1.3
05.08.2021 00:01:26.444,19.978720000000003,19.97103,1.3,1.3
05.08.2021 00:01:33.163,19.978720000000003,19.971110000000003,1.55,1.5
05.08.2021 00:01:38.217,19.97809,19.97113,1,1.5
05.08.2021 00:01:38.267,19.978720000000003,19.97113,1.8,1.5
05.08.2021 00:01:38.318,19.978720000000003,19.971040000000002,1.3,1.5
05.08.2021 00:01:59.298,19.97877,19.970920000000003,1.55,1.2
05.08.2021 00:01:59.449,19.97883,19.97068,1.8,1.55
05.08.2021 00:01:59.650,19.97883,19.97068,1.8,2.44
05.08.2021 00:02:02.094,19.978420000000003,19.97068,1.55,2.25
05.08.2021 00:02:14.454,19.978320000000004,19.97103,1,1.3
05.08.2021 00:02:15.037,19.97863,19.971110000000003,1.5,1.5
05.08.2021 00:02:18.737,19.97863,19.97117,1.5,1.2
05.08.2021 00:02:19.077,19.978520000000003,19.971220000000002,1,1.5
05.08.2021 00:02:19.506,19.978520000000003,19.971210000000003,1,1.5
05.08.2021 00:02:24.046,19.979020000000002,19.971210000000003,1.55,2.25
05.08.2021 00:02:24.197,19.979020000000002,19.971210000000003,1.55,1.3
05.08.2021 00:02:37.845,19.978720000000003,19.97117,1.3,1.5
05.08.2021 00:02:56.656,19.978820000000002,19.97125,1.25,1.75
05.08.2021 00:02:57.272,19.978920000000002,19.97128,1.25,1.5
05.08.2021 00:02:58.283,19.978920000000002,19.97128,1.55,1.5
05.08.2021 00:03:03.173,19.97922,19.97134,1.55,1.5
05.08.2021 00:03:04.353,19.97912,19.97159,1.3,1.5
05.08.2021 00:03:11.640,19.97981,19.97171,1.55,1.3
05.08.2021 00:03:11.690,19.97981,19.972,1.55,1.2
05.08.2021 00:03:11.881,19.97981,19.97204,1.55,1.2
05.08.2021 00:03:12.345,19.97981,19.972360000000002,1.55,1
05.08.2021 00:03:12.447,19.97981,19.97248,1.55,1
05.08.2021 00:03:12.734,19.979870000000002,19.97248,1.55,1
05.08.2021 00:03:13.966,19.98001,19.97248,1.55,1
05.08.2021 00:03:14.961,19.98001,19.97276,1.55,1
05.08.2021 00:03:15.112,19.98001,19.97288,1.55,1
05.08.2021 00:03:16.056,19.98001,19.97288,1.55,1.25
05.08.2021 00:03:17.800,19.98001,19.97288,1.55,1.25
05.08.2021 00:03:18.291,19.98001,19.97288,1.55,1
05.08.2021 00:03:20.221,19.98001,19.97296,1.55,1
05.08.2021 00:03:20.322,19.98092,19.97308,1.4,1.3
05.08.2021 00:03:20.373,19.98092,19.97308,1.3,1
05.08.2021 00:03:20.525,19.98092,19.97308,1.3,1.3
05.08.2021 00:03:20.937,19.98112,19.97358,1.3,1.3
05.08.2021 00:03:34.922,19.98079,19.97298,1.55,1.3
05.08.2021 00:03:35.073,19.98049,19.97298,1.25,1.3
05.08.2021 00:03:35.174,19.98049,19.97298,1.55,1
05.08.2021 00:03:35.718,19.98049,19.97288,1.55,1
