Gmt time,Ask,Bid,AskVolume,BidVolume
27.08.2021 00:00:00.020,1.3541100000000001,1.3538000000000001,1.5,1
27.08.2021 00:00:00.121,1.35405,1.3538100000000002,1,1
27.08.2021 00:00:00.273,1.3540400000000001,1.3538200000000002,1,1
27.08.2021 00:00:01.177,1.35409,1.35384,1.75,1
27.08.2021 00:00:02.438,1.35407,1.35383,1.5,1
27.08.2021 00:00:05.961,1.3541,1.35384,1.5,1
27.08.2021 00:00:07.237,1.35407,1.35384,1,1
27.08.2021 00:00:10.056,1.35406,1.35384,1,1
27.08.2021 00:00:15.098,1.35408,1.35384,1.5,1
27.08.2021 00:00:15.149,1.35408,1.35385,1,1
27.08.2021 00:00:15.459,1.3541100000000001,1.3538200000000002,1.62,1.75
27.08.2021 00:00:15.560,1.35417,1.3540100000000002,1.5,1
27.08.2021 00:00:15.662,1.3542,1.3540200000000002,1.12,1
27.08.2021 00:00:15.763,1.35424,1.3540200000000002,2,1
27.08.2021 00:00:15.864,1.35424,1.35403,2,1
27.08.2021 00:00:15.965,1.3543,1.35405,2.56,1
27.08.2021 00:00:16.016,1.3543,1.35417,2.19,1
27.08.2021 00:00:16.117,1.35438,1.35418,2.75,1
27.08.2021 00:00:16.167,1.35438,1.35418,1,1
27.08.2021 00:00:16.268,1.3544200000000002,1.35424,1.5,1
27.08.2021 00:00:16.369,1.35446,1.35423,1.5,1
27.08.2021 00:00:16.594,1.35448,1.3542,1.75,1
27.08.2021 00:00:16.696,1.35449,1.35418,2.37,1
27.08.2021 00:00:16.847,1.35449,1.35417,1.5,1
27.08.2021 00:00:16.948,1.35449,1.3542,1.5,1
27.08.2021 00:00:17.049,1.35446,1.3542200000000002,1,1
27.08.2021 00:00:17.157,1.35448,1.3542,1.5,1
27.08.2021 00:00:17.258,1.35448,1.3542100000000001,1.5,1
27.08.2021 00:00:17.587,1.35449,1.35419,2,1
27.08.2021 00:00:17.720,1.35449,1.35419,2,1
27.08.2021 00:00:18.687,1.35448,1.3542,2,1
27.08.2021 00:00:19.691,1.35446,1.35419,2.75,1
27.08.2021 00:00:23.433,1.3544500000000002,1.35419,1,1
27.08.2021 00:00:28.628,1.35444,1.3542100000000001,1,1
27.08.2021 00:00:31.087,1.35448,1.3542100000000001,2.25,1
27.08.2021 00:00:31.188,1.35448,1.35424,1.75,1
27.08.2021 00:00:32.111,1.35449,1.3542500000000002,1.5,1
27.08.2021 00:00:32.414,1.3545,1.3542500000000002,1.5,1
27.08.2021 00:00:34.261,1.3545,1.35426,1.5,1
27.08.2021 00:00:34.312,1.3545200000000002,1.35426,1,1
27.08.2021 00:00:34.565,1.35453,1.35428,1.5,1
27.08.2021 00:00:37.933,1.3545500000000001,1.35428,1.75,1
27.08.2021 00:00:40.120,1.35454,1.35427,1.75,1
27.08.2021 00:00:44.689,1.35454,1.35427,1.75,1.5
27.08.2021 00:00:44.790,1.3545600000000002,1.35433,1.12,1
27.08.2021 00:00:44.891,1.35459,1.35433,1.5,1
27.08.2021 00:00:44.992,1.3546,1.3543200000000002,1.5,1.5
27.08.2021 00:00:45.356,1.3546200000000002,1.3543500000000002,1,1
27.08.2021 00:00:45.460,1.35461,1.35437,1,1
27.08.2021 00:00:46.896,1.35463,1.35437,1.81,1
27.08.2021 00:00:48.966,1.35463,1.35437,1,1
27.08.2021 00:00:51.970,1.35463,1.35437,1.25,1
27.08.2021 00:00:58.638,1.35463,1.35438,1.25,1
27.08.2021 00:00:58.934,1.35463,1.35438,1.25,1
27.08.2021 00:01:13.586,1.35459,1.35439,1.5,1
27.08.2021 00:01:50.768,1.35459,1.3544,1.5,1
27.08.2021 00:02:06.229,1.35461,1.3544500000000002,2.75,1
27.08.2021 00:02:06.279,1.3546500000000001,1.3544100000000001,1.5,1.12
27.08.2021 00:02:06.330,1.35464,1.3545,1.5,1
27.08.2021 00:02:06.481,1.3546799999999999,1.3545,2,1
27.08.2021 00:02:06.582,1.3546799999999999,1.35451,2,1
27.08.2021 00:02:06.838,1.3547200000000001,1.3545200000000002,1.81,1
27.08.2021 00:02:07.046,1.35473,1.35451,1,1
27.08.2021 00:02:08.049,1.35473,1.35453,1.5,1
27.08.2021 00:02:08.373,1.35474,1.35453,1.5,1
27.08.2021 00:02:09.840,1.35478,1.3545500000000001,1.5,1
27.08.2021 00:02:09.944,1.35478,1.35457,1.75,1
27.08.2021 00:02:10.045,1.35479,1.35458,1.75,1
27.08.2021 00:02:10.177,1.35481,1.35458,1.75,1.81
27.08.2021 00:02:10.278,1.3548200000000001,1.3546500000000001,1.12,1
27.08.2021 00:02:10.329,1.3548200000000001,1.3546200000000002,1.12,1.12
27.08.2021 00:02:10.480,1.3548200000000001,1.3546200000000002,1.5,1
27.08.2021 00:02:10.581,1.3548200000000001,1.35461,1.5,1
27.08.2021 00:02:11.144,1.35483,1.3546200000000002,1.5,1
