Gmt time,Ask,Bid,AskVolume,BidVolume
24.08.2021 00:00:00.274,1.26543,1.2652700000000001,1.1,1.35
24.08.2021 00:00:00.375,1.26547,1.2653100000000002,1,1.1
24.08.2021 00:00:00.476,1.26548,1.2653,3.45,1.6
24.08.2021 00:00:00.580,1.26548,1.2653200000000002,2.32,1
24.08.2021 00:00:01.033,1.26548,1.26538,1.95,1
24.08.2021 00:00:01.135,1.26553,1.26536,3.57,2.95
24.08.2021 00:00:01.286,1.26553,1.26536,2.32,2.95
24.08.2021 00:00:05.353,1.26553,1.26535,2.07,2.35
24.08.2021 00:00:09.644,1.26553,1.26535,2.07,2.35
24.08.2021 00:00:12.307,1.26553,1.26535,2.07,1.85
24.08.2021 00:00:16.441,1.26555,1.26539,1.57,1.12
24.08.2021 00:00:18.780,1.26556,1.26539,3.6,1
24.08.2021 00:00:20.444,1.26553,1.26536,3.82,2.26
24.08.2021 00:00:20.545,1.2655100000000001,1.26537,1.12,1.01
24.08.2021 00:00:22.230,1.2655200000000002,1.26536,1.12,1.35
24.08.2021 00:00:22.331,1.2655100000000001,1.26537,1.12,1.01
24.08.2021 00:00:23.470,1.26555,1.26538,1.2,1.2
24.08.2021 00:00:23.521,1.26556,1.2654,3.95,1
24.08.2021 00:00:26.549,1.26549,1.26538,1,1
24.08.2021 00:00:26.650,1.2655,1.26537,1.57,1
24.08.2021 00:00:26.752,1.2655100000000001,1.2653400000000001,2.07,1.51
24.08.2021 00:00:27.357,1.2655,1.2653400000000001,1.12,1.1
24.08.2021 00:00:31.171,1.2655,1.2653400000000001,2,1.1
24.08.2021 00:00:44.160,1.26547,1.26533,1,1.2
24.08.2021 00:00:44.262,1.26548,1.2653200000000002,1.5,1.1
24.08.2021 00:00:44.616,1.26549,1.26533,4.32,1
24.08.2021 00:00:44.768,1.26548,1.26533,4.32,1.57
24.08.2021 00:00:45.061,1.26547,1.2653100000000002,1.87,1.01
24.08.2021 00:00:47.263,1.2654400000000001,1.2653,1.5,1
24.08.2021 00:00:47.364,1.2654400000000001,1.26528,1.57,1.5
24.08.2021 00:00:47.465,1.2654400000000001,1.26528,2.07,1
24.08.2021 00:00:48.760,1.2654200000000002,1.26526,3.5,1.1
24.08.2021 00:00:51.132,1.2654,1.26526,1.12,1.95
24.08.2021 00:00:51.286,1.2654100000000001,1.26525,2.75,1.1
24.08.2021 00:00:52.296,1.2654100000000001,1.26524,2.82,2.32
24.08.2021 00:00:53.317,1.2654100000000001,1.26524,2.75,2.35
24.08.2021 00:00:54.450,1.2654100000000001,1.26524,3.57,2.32
24.08.2021 00:00:55.017,1.2654100000000001,1.26525,3.57,1
24.08.2021 00:00:55.460,1.26536,1.26525,1,1
24.08.2021 00:00:55.511,1.2654100000000001,1.26525,2.82,1.25
24.08.2021 00:00:55.562,1.2654100000000001,1.26525,1.2,2.12
24.08.2021 00:00:56.706,1.26538,1.26526,1,1.5
24.08.2021 00:00:56.757,1.2654,1.26526,3.37,1.57
