time,ask_open,bid_open,ask_close,bid_close,ask_high,bid_high,ask_low,bid_low,spread_open,spread_close,ask_volume,bid_volume,tick_volume,correct_trades,max_rets,min_rets,naieve_buy_rets,naieve_sell_rets,border_correct_trades,border_max_rets,border_min_rets
2021-06-24 00:00:00,8.54066,8.53379,8.54001,8.53425,8.54214,8.53539,8.538680000000001,8.53249,0.006870000000001042,0.0057600000000004314,752799999.9524,768870000.481,684,hold,0.0,-0.0011309711467579339,-0.000750527476799298,-0.0007288672442139753,hold,0.0,-0.000750527476799298
2021-06-24 00:06:00,8.54001,8.53425,8.541210000000001,8.53457,8.54152,8.53457,8.537139999999999,8.53169,0.0057600000000004314,0.006640000000000867,610730000.0192,663130000.5904,534,hold,0.0,-0.0011521750087029527,-0.0006370015960168795,-0.0008155373934442027,hold,0.0,-0.0008155373934442027
2021-06-24 00:12:00,8.54117,8.53456,8.538960000000001,8.53267,8.542069999999999,8.53502,8.53762,8.53224,0.0066099999999984504,0.006290000000001683,426980000.01919997,468420000.0764,356,hold,0.0,-0.0011507749292617737,-0.000995179817284954,-0.000515550889559673,hold,0.0,-0.000995179817284954
2021-06-24 00:18:00,8.53855,8.53288,8.53764,8.53219,8.53939,8.53331,8.53665,8.53169,0.005670000000000286,0.005449999999999733,637349999.7856,710640000.2244,593,hold,0.0,-0.0009017037516731077,-0.0007448571478764906,-0.0005578421353633485,hold,0.0,-0.0007448571478764906
2021-06-24 00:24:00,8.53763,8.5317,8.53758,8.531930000000001,8.53862,8.533850000000001,8.5347,8.53169,0.005929999999999325,0.005649999999999267,1042870000.1243999,1093340000.034,933,hold,0.0,-0.0008116065593738271,-0.0006676325865608079,-0.0006891944161186447,hold,0.0,-0.0006676325865608079
2021-06-24 00:30:00,8.53759,8.53192,8.53867,8.53313,8.53888,8.53355,8.53074,8.525789999999999,0.005670000000000286,0.005539999999999878,1741049999.8336,1894800000.0722,1513,buy,0.0003293969808012202,-0.0015353415929786945,-0.0005223956643502333,-0.0007911466586653714,hold,0.0,-0.0007911466586653714
2021-06-24 00:36:00,8.53837,8.53312,8.53834,8.5329,8.538839999999999,8.53379,8.5366,8.53123,0.005250000000000199,0.005440000000000111,1087250000.0004,1239280000.0911999,952,hold,0.0,-0.000892016743189188,-0.0006406374987264257,-0.000611734043351032,hold,0.0,-0.0006406374987264257
2021-06-24 00:42:00,8.538060000000002,8.532710000000002,8.539489999999999,8.536010000000001,8.5395,8.536010000000001,8.53758,8.532250000000001,0.005349999999999966,0.003479999999997929,504720000.0288,537420000.0764,464,hold,0.0,-0.0008497172492600533,-0.00024010138134430433,-0.000794589292264397,hold,0.0,-0.000794589292264397
2021-06-24 00:48:00,8.53936,8.53585,8.536330000000001,8.531210000000002,8.53937,8.536019999999999,8.534370000000001,8.52929,0.003510000000000346,0.005119999999999791,510750000.0,632670000.3144,504,sell,0.00019329851617005714,-0.0011804149486437888,-0.0009544040771203895,-5.623341553581286e-05,hold,0.0,-0.0009544040771203895
2021-06-24 00:54:00,8.53624,8.53147,8.53738,8.53161,8.538219999999999,8.53342,8.534310000000001,8.52929,0.004769999999998831,0.005770000000000053,1365200000.0479999,1481160001.871,1194,hold,0.0,-0.0010469804637900035,-0.0005423933722574345,-0.0006927293889564262,hold,0.0,-0.0006927293889564262
2021-06-24 01:00:00,8.53738,8.53169,8.536010000000001,8.53133,8.539330000000001,8.53391,8.53593,8.529910000000001,0.005690000000001305,0.004680000000000462,760040000.0816,793480000.1384,638,hold,0.0,-0.0011043492838729162,-0.0007086483206791909,-0.0005063475114545484,hold,0.0,-0.0007086483206791909
2021-06-24 01:06:00,8.536010000000001,8.53129,8.539610000000001,8.534289999999999,8.539660000000001,8.534289999999999,8.535400000000001,8.53078,0.004720000000000724,0.005320000000002878,494710000.0384,507980000.01919997,450,hold,0.0,-0.0010409364677088533,-0.00020149929533849962,-0.0009752335227147612,hold,0.0,-0.0009752335227147612
2021-06-24 01:12:00,8.539560000000002,8.53428,8.539589999999999,8.53502,8.54053,8.535680000000001,8.53885,8.53405,0.00528000000000084,0.004569999999999297,398050000.07159996,419360000.0144,386,hold,0.0,-0.0007593112297209202,-0.0005316433165177372,-0.0006221966000644375,hold,0.0,-0.0006221966000644375
2021-06-24 01:18:00,8.539589999999999,8.534960000000002,8.53832,8.53335,8.53989,8.53518,8.53805,8.53326,0.004629999999997025,0.004970000000000141,464000000.0,504530000.0908,449,hold,0.0,-0.0007763566041248155,-0.0007307142380369839,-0.0003936749557114408,hold,0.0,-0.0007307142380369839
