,time,open,high,low,close,tick_volume,spread,real_volume
0,2021.10.11 00:00,1.24742,1.24746,1.2472,1.24725,5,0,0
1,2021.10.11 00:01,1.2472,1.24725,1.2472,1.2472,3,0,0
2,2021.10.11 00:02,1.24734,1.24734,1.24734,1.24734,1,0,0
3,2021.10.11 00:03,1.24733,1.24733,1.24733,1.24733,1,0,0
4,2021.10.11 00:04,1.24729,1.24732,1.24729,1.24732,3,0,0
5,2021.10.11 00:05,1.24733,1.24733,1.2472,1.2472,2,0,0
6,2021.10.11 00:06,1.24752,1.24752,1.24752,1.24752,1,0,0
7,2021.10.11 00:10,1.24743,1.24743,1.24741,1.24741,3,0,0
8,2021.10.11 00:11,1.24742,1.24742,1.24729,1.24729,3,0,0
9,2021.10.11 00:12,1.24741,1.24741,1.24741,1.24741,1,0,0
10,2021.10.11 00:14,1.24742,1.24742,1.24741,1.24741,4,0,0
11,2021.10.11 00:15,1.24742,1.24742,1.24741,1.24741,2,0,0
12,2021.10.11 00:16,1.24742,1.24742,1.24741,1.24741,2,0,0
13,2021.10.11 00:17,1.24742,1.24742,1.24741,1.24741,2,0,0
14,2021.10.11 00:18,1.24742,1.24742,1.24741,1.24741,2,0,0
15,2021.10.11 00:21,1.24742,1.24742,1.24742,1.24742,1,0,0
16,2021.10.11 00:22,1.24741,1.24744,1.24741,1.24744,3,0,0
17,2021.10.11 00:23,1.2475,1.2475,1.24735,1.24735,3,0,0
18,2021.10.11 00:24,1.24751,1.24751,1.24741,1.24741,4,0,0
19,2021.10.11 00:26,1.24742,1.24742,1.24741,1.24741,2,0,0
20,2021.10.11 00:30,1.24742,1.24742,1.24725,1.24736,8,0,0
21,2021.10.11 00:31,1.24737,1.24737,1.24736,1.24736,4,0,0
22,2021.10.11 00:34,1.24737,1.24737,1.24736,1.24736,2,0,0
23,2021.10.11 00:35,1.24731,1.24733,1.24731,1.24731,3,0,0
24,2021.10.11 00:38,1.24729,1.24729,1.24729,1.24729,1,0,0
25,2021.10.11 00:39,1.24743,1.24743,1.24729,1.24731,3,0,0
26,2021.10.11 00:40,1.24733,1.24733,1.24731,1.24731,2,0,0
27,2021.10.11 00:42,1.24733,1.24733,1.24733,1.24733,1,0,0
28,2021.10.11 00:43,1.24731,1.24731,1.24731,1.24731,1,0,0
29,2021.10.11 00:46,1.24733,1.24733,1.24731,1.24731,2,0,0
30,2021.10.11 00:47,1.24733,1.24733,1.24733,1.24733,1,0,0
31,2021.10.11 01:00,1.24725,1.24725,1.24625,1.24653,17,0,0
32,2021.10.11 01:01,1.24645,1.24682,1.24626,1.24661,20,0,0
33,2021.10.11 01:02,1.24662,1.24662,1.24649,1.24655,4,0,0
34,2021.10.11 01:03,1.24654,1.24665,1.24654,1.24665,10,0,0
35,2021.10.11 01:04,1.24664,1.24664,1.2465,1.2465,7,0,0
36,2021.10.11 01:05,1.24655,1.24655,1.24655,1.24655,3,0,0
37,2021.10.11 01:06,1.24654,1.24654,1.24654,1.24654,1,0,0
38,2021.10.11 01:07,1.24655,1.24659,1.24651,1.24658,9,0,0
39,2021.10.11 01:08,1.24668,1.24685,1.24668,1.24685,19,0,0
40,2021.10.11 01:09,1.24685,1.24697,1.24685,1.24697,5,0,0
41,2021.10.11 01:10,1.24696,1.24696,1.2467,1.24673,16,0,0
42,2021.10.11 01:11,1.24674,1.24692,1.24674,1.24691,10,0,0
43,2021.10.11 01:12,1.24689,1.24689,1.24661,1.24661,18,0,0
44,2021.10.11 01:13,1.24661,1.24664,1.24661,1.24662,17,0,0
45,2021.10.11 01:14,1.24662,1.24664,1.24657,1.24664,16,0,0
46,2021.10.11 01:15,1.24665,1.24697,1.24665,1.24695,32,0,0
47,2021.10.11 01:16,1.24696,1.24696,1.24673,1.24676,20,0,0
48,2021.10.11 01:17,1.24677,1.24677,1.24673,1.24673,18,0,0
49,2021.10.11 01:18,1.24674,1.24677,1.24667,1.24677,29,0,0
50,2021.10.11 01:19,1.24677,1.24684,1.24674,1.24684,21,0,0
51,2021.10.11 01:20,1.24684,1.24684,1.24674,1.24684,14,0,0
52,2021.10.11 01:21,1.24689,1.24707,1.24689,1.24706,17,0,0
53,2021.10.11 01:22,1.24708,1.24714,1.247,1.24705,18,0,0
54,2021.10.11 01:23,1.24706,1.2472,1.24705,1.2472,21,0,0
55,2021.10.11 01:24,1.24718,1.24722,1.24712,1.24716,24,0,0
56,2021.10.11 01:25,1.24715,1.24722,1.24709,1.24721,15,0,0
57,2021.10.11 01:26,1.24724,1.24736,1.24724,1.24733,21,0,0
58,2021.10.11 01:27,1.24734,1.24736,1.24734,1.24734,5,0,0
59,2021.10.11 01:28,1.24732,1.24732,1.24732,1.24732,1,0,0
60,2021.10.11 01:29,1.24729,1.24732,1.24712,1.24714,22,0,0
61,2021.10.11 01:30,1.24716,1.24725,1.247,1.24717,32,0,0
62,2021.10.11 01:31,1.24725,1.24749,1.24709,1.24746,26,0,0
63,2021.10.11 01:32,1.24745,1.24745,1.2474,1.24741,8,0,0
64,2021.10.11 01:33,1.2474,1.24741,1.24739,1.2474,6,0,0
