,time,open,high,low,close,tick_volume,spread,real_volume
0,2021.10.11 00:02,0.92612,0.92612,0.92612,0.92612,1,0,0
1,2021.10.11 00:03,0.92612,0.92612,0.92612,0.92612,1,0,0
2,2021.10.11 00:04,0.92612,0.92711,0.92612,0.92711,2,0,0
3,2021.10.11 00:05,0.92673,0.9273,0.9267,0.92675,26,0,0
4,2021.10.11 00:06,0.92671,0.92682,0.92671,0.92682,5,0,0
5,2021.10.11 00:07,0.92629,0.92691,0.92629,0.92686,7,0,0
6,2021.10.11 00:08,0.9269,0.92709,0.9269,0.92709,4,0,0
7,2021.10.11 00:09,0.9269,0.92701,0.92682,0.92682,8,0,0
8,2021.10.11 00:10,0.92682,0.92695,0.92679,0.92679,10,0,0
9,2021.10.11 00:11,0.92678,0.92695,0.92678,0.92695,3,0,0
10,2021.10.11 00:12,0.92678,0.92678,0.92678,0.92678,1,0,0
11,2021.10.11 00:14,0.92679,0.9268,0.92661,0.92661,3,0,0
12,2021.10.11 00:15,0.92661,0.92722,0.92661,0.92672,10,0,0
13,2021.10.11 00:16,0.92672,0.92722,0.92667,0.92672,47,0,0
14,2021.10.11 00:17,0.92661,0.92683,0.92661,0.92661,5,0,0
15,2021.10.11 00:18,0.92668,0.92689,0.92668,0.92689,3,0,0
16,2021.10.11 00:21,0.92653,0.92689,0.92653,0.92689,8,0,0
17,2021.10.11 00:22,0.92689,0.92689,0.92668,0.92689,3,0,0
18,2021.10.11 00:23,0.92653,0.92689,0.92653,0.92689,4,0,0
19,2021.10.11 00:24,0.92689,0.92689,0.92682,0.92689,3,0,0
20,2021.10.11 00:25,0.92654,0.92689,0.92653,0.92689,7,0,0
21,2021.10.11 00:26,0.92689,0.92689,0.92662,0.92662,3,0,0
22,2021.10.11 00:27,0.92682,0.92682,0.92682,0.92682,1,0,0
23,2021.10.11 00:28,0.92681,0.92683,0.9266,0.9267,11,0,0
24,2021.10.11 00:29,0.92672,0.92672,0.9266,0.9267,3,0,0
25,2021.10.11 00:30,0.92677,0.92677,0.92677,0.92677,1,0,0
26,2021.10.11 00:31,0.92677,0.92677,0.92677,0.92677,1,0,0
27,2021.10.11 00:32,0.92677,0.92677,0.92677,0.92677,1,0,0
28,2021.10.11 00:33,0.92677,0.92686,0.92677,0.92686,2,0,0
29,2021.10.11 00:34,0.92686,0.92686,0.92677,0.92677,4,0,0
30,2021.10.11 00:35,0.92677,0.92686,0.92677,0.92686,2,0,0
31,2021.10.11 00:36,0.92686,0.92686,0.92686,0.92686,1,0,0
32,2021.10.11 00:37,0.92686,0.92686,0.92677,0.92677,4,0,0
33,2021.10.11 00:38,0.92686,0.92686,0.92677,0.92677,2,0,0
34,2021.10.11 00:39,0.92677,0.92677,0.92677,0.92677,1,0,0
35,2021.10.11 00:40,0.92677,0.92677,0.92677,0.92677,1,0,0
36,2021.10.11 00:41,0.92686,0.92686,0.92677,0.92677,3,0,0
37,2021.10.11 00:42,0.92684,0.92684,0.92672,0.92675,4,0,0
38,2021.10.11 00:43,0.92675,0.9268,0.92672,0.92675,7,0,0
39,2021.10.11 00:44,0.92677,0.92677,0.92677,0.92677,1,0,0
40,2021.10.11 00:45,0.92675,0.92675,0.9267,0.9267,2,0,0
41,2021.10.11 00:46,0.92675,0.92684,0.92672,0.92684,6,0,0
42,2021.10.11 00:47,0.9268,0.9268,0.9268,0.9268,1,0,0
43,2021.10.11 00:48,0.9268,0.9268,0.92679,0.9268,3,0,0
44,2021.10.11 00:49,0.92679,0.9268,0.92679,0.9268,2,0,0
45,2021.10.11 00:50,0.9268,0.9268,0.92675,0.92679,3,0,0
46,2021.10.11 00:51,0.92672,0.9268,0.92672,0.9268,4,0,0
47,2021.10.11 00:52,0.9268,0.9268,0.92679,0.92679,2,0,0
48,2021.10.11 00:53,0.9268,0.9268,0.92677,0.9268,5,0,0
49,2021.10.11 00:54,0.92679,0.9268,0.92679,0.9268,4,0,0
50,2021.10.11 00:55,0.9268,0.9268,0.92675,0.92675,9,0,0
51,2021.10.11 00:56,0.92675,0.9268,0.92675,0.92675,8,0,0
52,2021.10.11 00:57,0.9268,0.9268,0.92675,0.92675,2,0,0
53,2021.10.11 00:58,0.92675,0.9268,0.92675,0.9268,2,0,0
54,2021.10.11 00:59,0.92616,0.92681,0.92615,0.92674,7,0,0
55,2021.10.11 01:00,0.9267,0.92683,0.92669,0.92673,45,0,0
56,2021.10.11 01:01,0.92673,0.92678,0.92668,0.92677,18,0,0
57,2021.10.11 01:02,0.92677,0.92678,0.92676,0.92678,4,0,0
58,2021.10.11 01:03,0.92678,0.92678,0.92674,0.92676,6,0,0
59,2021.10.11 01:04,0.92674,0.92684,0.92674,0.92684,8,0,0
60,2021.10.11 01:05,0.92683,0.92685,0.92683,0.92684,7,0,0
61,2021.10.11 01:06,0.92685,0.92688,0.92685,0.92685,5,0,0
62,2021.10.11 01:07,0.92685,0.9269,0.92685,0.92687,10,0,0
63,2021.10.11 01:08,0.92687,0.92691,0.92685,0.92691,7,0,0
64,2021.10.11 01:09,0.92688,0.92691,0.92686,0.92691,9,0,0
65,2021.10.11 01:10,0.92691,0.92691,0.92686,0.92687,6,0,0
66,2021.10.11 01:11,0.92687,0.92703,0.92686,0.92703,13,0,0
67,2021.10.11 01:12,0.92703,0.92705,0.92696,0.92703,8,0,0
