time,ask_open,bid_open,ask_close,bid_close,ask_high,bid_high,ask_low,bid_low,spread_open,spread_close,ask_volume,bid_volume,tick_volume,correct_trades,max_rets,min_rets,naieve_buy_rets,naieve_sell_rets,border_correct_trades,border_max_rets,border_min_rets
2021-06-24 00:00:00,0.91831,0.91822,0.91819,0.91809,0.9183399999999999,0.91825,0.91815,0.91806,8.999999999992347e-05,9.999999999998899e-05,55810000.3003,44220000.028500006,36,sell,0.00010890280424719737,-0.00030489796807276935,-0.000239570515403293,3.2671908692998966e-05,sell,3.2671908692998966e-05,-0.000239570515403293
2021-06-24 00:01:00,0.91821,0.91811,0.9184,0.9183,0.91848,0.91837,0.91821,0.9181,9.999999999998899e-05,9.999999999998899e-05,92190000.53439999,83120000.48179999,63,buy,0.00017425207741153875,-0.00041389826816243974,9.801679354399811e-05,-0.00031586629053164924,buy,9.801679354399811e-05,-0.00031586629053164924
2021-06-24 00:02:00,0.9184,0.91831,0.91853,0.91843,0.91853,0.91843,0.9184,0.91831,9.00000000000345e-05,9.999999999998899e-05,31710000.3956,31510000.3482,24,buy,3.266550522645306e-05,-0.000239570515403293,3.266550522645306e-05,-0.000239570515403293,buy,3.266550522645306e-05,-0.000239570515403293
2021-06-24 00:03:00,0.91852,0.91842,0.91853,0.91842,0.91858,0.91848,0.9185,0.9184,9.999999999998899e-05,0.00010999999999994348,44100000.143100016,35000000.2384,29,hold,0.0,-0.00019599303135883926,-0.00010887079214387165,-0.00011977091091215727,hold,0.0,-0.00011977091091215727
2021-06-24 00:04:00,0.91853,0.91843,0.9184899999999999,0.9183899999999999,0.91861,0.91851,0.9184899999999999,0.9183899999999999,9.999999999998899e-05,9.999999999998899e-05,71620000.12320001,61710000.15760001,43,sell,2.17743954884879e-05,-0.0002394922763742056,-0.000152417449620621,-6.532887645215094e-05,hold,0.0,-0.000152417449620621
2021-06-24 00:05:00,0.91848,0.91838,0.91858,0.91848,0.91858,0.91848,0.91848,0.91838,9.999999999998899e-05,9.999999999998899e-05,19180000.0667,29069999.9333,15,hold,0.0,-0.0002177747773252662,0.0,-0.0002177747773252662,hold,0.0,-0.0002177747773252662
2021-06-24 00:06:00,0.91857,0.91848,0.9185,0.91841,0.91859,0.9185,0.9185,0.9184,9.00000000000345e-05,9.00000000000345e-05,42170000.5528,42420000.3148,32,hold,0.0,-0.0002068387419850243,-0.00017418378566690508,-2.17751066980446e-05,hold,0.0,-0.00017418378566690508
2021-06-24 00:07:00,0.9185,0.9184,0.91848,0.91838,0.9185,0.9184,0.91845,0.91835,9.999999999998899e-05,9.999999999998899e-05,24140000.2241,19200000.0477,13,hold,0.0,-0.00016330974414804951,-0.0001306477953184638,-8.710801393724846e-05,hold,0.0,-0.0001306477953184638
2021-06-24 00:08:00,0.91846,0.91838,0.9185,0.91842,0.9185,0.91842,0.91846,0.91838,8.000000000008001e-05,7.999999999996898e-05,7990000.009500001,7190000.0572,6,hold,0.0,-0.0001306648663951839,-4.3551161727282625e-05,-0.0001306648663951839,hold,0.0,-0.0001306648663951839
2021-06-24 00:09:00,0.91852,0.9184399999999999,0.91872,0.91863,0.91875,0.91866,0.91852,0.9184399999999999,8.000000000008001e-05,9.00000000000345e-05,44160000.2048,42390000.3433,30,buy,0.00015241910900146865,-0.00033752885327297644,0.00011975787135821047,-0.00030486477069820346,buy,0.00011975787135821047,-0.00030486477069820346
2021-06-24 00:10:00,0.91872,0.91862,0.91874,0.91865,0.91875,0.91865,0.91868,0.91857,9.999999999998899e-05,9.00000000000345e-05,17260000.1096,24190000.1764,12,hold,0.0,-0.00019595675887516245,-7.619296412401438e-05,-0.00013063072870175805,hold,0.0,-0.00013063072870175805
2021-06-24 00:11:00,0.91873,0.91864,0.91883,0.91874,0.91886,0.91877,0.91873,0.91864,9.00000000000345e-05,9.00000000000345e-05,36870000.124,77309998.8695,31,buy,4.353836273979187e-05,-0.0002394844552817186,1.0884590684917755e-05,-0.00020682748410696624,buy,1.0884590684917755e-05,-0.00020682748410696624
2021-06-24 00:12:00,0.91883,0.91875,0.91873,0.91864,0.91883,0.91875,0.91872,0.91864,8.000000000008001e-05,9.00000000000345e-05,17000000.0,19869999.8856,12,sell,3.265306122446203e-05,-0.00020678471534453977,-0.00020678471534453977,2.176870748289413e-05,sell,2.176870748289413e-05,-0.00020678471534453977
2021-06-24 00:13:00,0.91873,0.91864,0.91866,0.91858,0.91873,0.91864,0.91865,0.91858,9.00000000000345e-05,8.000000000008001e-05,9000000.0,14549999.9524,7,hold,0.0,-0.00016326886027461223,-0.00016326886027461223,-2.1771314116541845e-05,hold,0.0,-0.00016326886027461223
2021-06-24 00:14:00,0.91866,0.91858,0.91863,0.91856,0.91866,0.91858,0.91863,0.91855,8.000000000008001e-05,6.999999999990347e-05,9500000.0,12529999.9715,7,hold,0.0,-0.00011973962075202414,-0.00010885420068359238,-5.443184044938328e-05,hold,0.0,-0.00010885420068359238
