time,ask_open,bid_open,ask_close,bid_close,ask_high,bid_high,ask_low,bid_low,spread_open,spread_close,ask_volume,bid_volume,tick_volume,correct_trades,max_rets,min_rets,naieve_buy_rets,naieve_sell_rets,border_correct_trades,border_max_rets,border_min_rets
2021-06-24 00:00:00,6.23374,6.23292,6.2329500000000015,6.23232,6.23374,6.23292,6.232819999999999,6.2321100000000005,0.0008200000000000429,0.0006300000000019068,85240000.0096,87469999.671,76,sell,1.6043844618678744e-05,-0.0002614802670627226,-0.0002277926252940323,-4.81315338581737e-06,hold,0.0,-0.0002277926252940323
2021-06-24 00:01:00,6.2329500000000015,6.23232,6.2336100000000005,6.232819999999999,6.23381,6.2331199999999995,6.2329300000000005,6.23212,0.0006300000000019068,0.0007900000000011786,166360000.0144,130599999.54699999,116,buy,3.0483255868271306e-05,-0.00027117577967047637,-2.0856897617048732e-05,-0.00020698552064093333,hold,0.0,-0.00020698552064093333
2021-06-24 00:02:00,6.2336100000000005,6.232819999999999,6.234280000000001,6.2335199999999995,6.234280000000001,6.233619999999999,6.2336100000000005,6.232819999999999,0.0007900000000011786,0.0007600000000014262,75620000.00479999,57699999.5707,51,buy,1.6042068718981847e-06,-0.00023424388960399488,-1.4437861849078414e-05,-0.00023424388960399488,hold,0.0,-0.00023424388960399488
2021-06-24 00:03:00,6.234280000000001,6.2335199999999995,6.2340100000000005,6.2333099999999995,6.23439,6.233619999999999,6.233969999999999,6.2333099999999995,0.0007600000000014262,0.0007000000000010331,57100000.024000004,46620000.0048,41,hold,0.0,-0.00017323266590650536,-0.00015559134334702156,-7.860727165405576e-05,hold,0.0,-0.00015559134334702156
2021-06-24 00:04:00,6.2340100000000005,6.2333300000000005,6.23294,6.23232,6.23422,6.23334,6.23294,6.23219,0.0006800000000000139,0.000620000000000509,49000000.0,54220000.0288,39,sell,6.417105436250163e-05,-0.00032562213075565703,-0.00027109356577882573,6.256687837806349e-05,sell,6.256687837806349e-05,-0.00027109356577882573
2021-06-24 00:05:00,6.2328800000000015,6.23219,6.2336100000000005,6.23292,6.2336100000000005,6.23292,6.2327900000000005,6.232030000000001,0.0006900000000014117,0.0006900000000005235,42500000.0,50740000.0096,36,buy,2.0857433027507647e-05,-0.0002535289464267169,6.417579032242829e-06,-0.0002278492793063788,buy,6.417579032242829e-06,-0.0002278492793063788
2021-06-24 00:06:00,6.23381,6.23292,6.23302,6.23231,6.23386,6.23297,6.23302,6.23231,0.0008900000000000574,0.0007099999999997664,45500000.0,53480000.0192,39,hold,0.0,-0.0002486420933418364,-0.0002406233106238491,-1.6043844618536246e-05,hold,0.0,-0.0002406233106238491
2021-06-24 00:07:00,6.2329,6.2321300000000015,6.23241,6.23172,6.2330000000000005,6.2321300000000015,6.23241,6.2317100000000005,0.0007699999999983831,0.0006899999999996353,39559999.9428,42360000.0144,31,hold,0.0,-0.00020696293919461147,-0.0001893179739767583,-4.4928459450987314e-05,hold,0.0,-0.0001893179739767583
2021-06-24 00:08:00,6.23244,6.2316199999999995,6.23284,6.23212,6.23284,6.23212,6.23244,6.23157,0.0008200000000009311,0.000720000000000276,20500000.0,22000000.0,16,hold,0.0,-0.00020380096829543287,-5.134425682402398e-05,-0.00019577573728835954,hold,0.0,-0.00019577573728835954
2021-06-24 00:09:00,6.23294,6.23222,6.23337,6.23266,6.23369,6.232819999999999,6.23294,6.23222,0.000720000000000276,0.0007099999999997664,32980000.0192,37120000.0048,27,hold,0.0,-0.0002358710058374551,-4.4922620785705936e-05,-0.00018452493653946497,hold,0.0,-0.00018452493653946497
2021-06-24 00:10:00,6.23337,6.23266,6.2332,6.23235,6.23338,6.23266,6.2331900000000005,6.23235,0.0007099999999997664,0.0008499999999997954,12250000.0,14500000.0,10,hold,0.0,-0.00016523940462479205,-0.00016363540107511296,-8.66403750565545e-05,hold,0.0,-0.00016363540107511296
