,time,open,high,low,close,tick_volume,spread,real_volume
0,2021.08.12 00:00,0.73707,0.73726,0.73707,0.73726,3,0,0
1,2021.08.12 00:01,0.73712,0.73734,0.73712,0.73734,3,0,0
2,2021.08.12 00:02,0.73734,0.73734,0.73693,0.73693,6,0,0
3,2021.08.12 00:03,0.73693,0.73693,0.73693,0.73693,1,0,0
4,2021.08.12 00:04,0.73714,0.73714,0.73714,0.73714,1,0,0
5,2021.08.12 00:05,0.73693,0.73713,0.73692,0.73713,4,0,0
6,2021.08.12 00:06,0.73693,0.73693,0.73693,0.73693,1,0,0
7,2021.08.12 00:07,0.73715,0.73715,0.73709,0.73709,2,0,0
8,2021.08.12 00:08,0.73725,0.73725,0.73725,0.73725,1,0,0
9,2021.08.12 00:09,0.73725,0.73725,0.73686,0.73686,2,0,0
10,2021.08.12 00:10,0.73725,0.73725,0.73701,0.73701,2,0,0
11,2021.08.12 00:11,0.73703,0.73703,0.73703,0.73703,1,0,0
12,2021.08.12 00:12,0.73704,0.73725,0.73686,0.737,8,0,0
13,2021.08.12 00:13,0.73703,0.73725,0.73701,0.73725,3,0,0
14,2021.08.12 00:14,0.73703,0.73703,0.73702,0.73702,2,0,0
15,2021.08.12 00:15,0.73704,0.73725,0.73701,0.73725,3,0,0
16,2021.08.12 00:16,0.73705,0.73717,0.73703,0.73704,7,0,0
17,2021.08.12 00:17,0.737,0.73703,0.737,0.73703,2,0,0
18,2021.08.12 00:18,0.73705,0.73706,0.737,0.73703,5,0,0
19,2021.08.12 00:19,0.73704,0.73717,0.73695,0.73717,6,0,0
20,2021.08.12 00:20,0.73695,0.73725,0.73695,0.73725,5,0,0
21,2021.08.12 00:21,0.73704,0.73725,0.73686,0.73695,16,0,0
22,2021.08.12 00:22,0.73697,0.73714,0.73695,0.73714,3,0,0
23,2021.08.12 00:23,0.73717,0.73717,0.73683,0.73698,6,0,0
24,2021.08.12 00:24,0.73698,0.73699,0.73692,0.73699,3,0,0
25,2021.08.12 00:25,0.73717,0.73725,0.73699,0.73725,7,0,0
26,2021.08.12 00:26,0.73712,0.73712,0.73691,0.73699,6,0,0
27,2021.08.12 00:27,0.73699,0.73702,0.73697,0.73698,4,0,0
28,2021.08.12 00:28,0.73697,0.73707,0.73696,0.73697,13,0,0
29,2021.08.12 00:30,0.73687,0.7371,0.73682,0.73707,13,0,0
30,2021.08.12 00:31,0.73685,0.73688,0.73679,0.73679,10,0,0
31,2021.08.12 00:32,0.73707,0.73709,0.73705,0.73707,5,0,0
32,2021.08.12 00:33,0.73707,0.73707,0.7369,0.73702,15,0,0
33,2021.08.12 00:34,0.73704,0.73714,0.73697,0.73699,12,0,0
34,2021.08.12 00:35,0.73699,0.73715,0.73699,0.73715,11,0,0
35,2021.08.12 00:36,0.73688,0.73722,0.73688,0.73714,13,0,0
36,2021.08.12 00:37,0.73706,0.73716,0.73706,0.73716,5,0,0
37,2021.08.12 00:38,0.7371,0.73714,0.73694,0.7371,10,0,0
38,2021.08.12 00:39,0.7371,0.73716,0.73708,0.73708,9,0,0
39,2021.08.12 00:40,0.73708,0.73717,0.73702,0.73709,7,0,0
40,2021.08.12 00:41,0.73709,0.7373,0.73709,0.7373,12,0,0
41,2021.08.12 00:42,0.73738,0.73746,0.73725,0.73743,9,0,0
42,2021.08.12 00:43,0.7374,0.73747,0.7374,0.73747,3,0,0
43,2021.08.12 00:44,0.73727,0.73747,0.73727,0.73743,5,0,0
44,2021.08.12 00:45,0.73732,0.73743,0.73729,0.73733,5,0,0
45,2021.08.12 00:46,0.73726,0.73733,0.73726,0.73733,3,0,0
46,2021.08.12 00:47,0.73734,0.73737,0.73732,0.73737,4,0,0
47,2021.08.12 00:48,0.73737,0.73737,0.73732,0.73732,5,0,0
48,2021.08.12 00:49,0.73729,0.73729,0.7372,0.7372,2,0,0
49,2021.08.12 00:50,0.73728,0.73729,0.73717,0.73721,16,0,0
50,2021.08.12 00:51,0.73721,0.73722,0.73721,0.73722,4,0,0
51,2021.08.12 00:52,0.73721,0.73722,0.73718,0.73718,8,0,0
52,2021.08.12 00:53,0.73719,0.7372,0.73719,0.7372,6,0,0
53,2021.08.12 00:54,0.73719,0.7372,0.73718,0.73719,9,0,0
54,2021.08.12 00:55,0.73714,0.73734,0.73709,0.73734,13,0,0
55,2021.08.12 00:56,0.73734,0.73734,0.73718,0.73726,7,0,0
56,2021.08.12 00:57,0.73725,0.73725,0.73718,0.73719,3,0,0
57,2021.08.12 00:58,0.73718,0.73732,0.73718,0.73731,19,0,0
58,2021.08.12 00:59,0.73731,0.73733,0.7372,0.73733,8,0,0
59,2021.08.12 01:00,0.73729,0.73752,0.73729,0.73749,48,0,0
60,2021.08.12 01:01,0.73751,0.73751,0.73746,0.73746,5,0,0
61,2021.08.12 01:02,0.73746,0.73746,0.73746,0.73746,1,0,0
62,2021.08.12 01:03,0.73746,0.73746,0.73746,0.73746,1,0,0
63,2021.08.12 01:04,0.73746,0.73748,0.73746,0.73746,3,0,0
64,2021.08.12 01:05,0.73746,0.73748,0.73746,0.73747,7,0,0
65,2021.08.12 01:06,0.73748,0.7375,0.73748,0.73749,3,0,0
66,2021.08.12 01:07,0.7375,0.73756,0.73749,0.73752,6,0,0
67,2021.08.12 01:08,0.73752,0.73754,0.73751,0.73751,6,0,0
68,2021.08.12 01:09,0.7375,0.73753,0.7375,0.73751,7,0,0
69,2021.08.12 01:10,0.73751,0.73753,0.73751,0.73752,3,0,0
70,2021.08.12 01:11,0.73752,0.73752,0.73751,0.73751,2,0,0
71,2021.08.12 01:12,0.73751,0.73752,0.73751,0.73751,3,0,0
72,2021.08.12 01:13,0.73752,0.73752,0.73751,0.73751,4,0,0
73,2021.08.12 01:14,0.73751,0.73752,0.73751,0.73752,2,0,0
74,2021.08.12 01:15,0.73752,0.73752,0.73752,0.73752,1,0,0
75,2021.08.12 01:16,0.73752,0.73752,0.73752,0.73752,1,0,0
76,2021.08.12 01:17,0.73752,0.73752,0.73751,0.73752,3,0,0
77,2021.08.12 01:18,0.73752,0.73753,0.73751,0.73753,5,0,0
78,2021.08.12 01:19,0.73753,0.73754,0.73749,0.73754,7,0,0
79,2021.08.12 01:20,0.73755,0.73758,0.73754,0.73756,7,0,0
80,2021.08.12 01:21,0.73756,0.73758,0.73756,0.73758,2,0,0
81,2021.08.12 01:22,0.73753,0.73758,0.73753,0.73757,3,0,0
82,2021.08.12 01:23,0.73757,0.73757,0.73757,0.73757,1,0,0
83,2021.08.12 01:24,0.73757,0.7376,0.73757,0.7376,3,0,0
84,2021.08.12 01:25,0.73761,0.73763,0.73757,0.73757,9,0,0
85,2021.08.12 01:26,0.73757,0.73759,0.73756,0.73757,5,0,0
86,2021.08.12 01:27,0.73757,0.73758,0.73757,0.73757,5,0,0
87,2021.08.12 01:28,0.73757,0.73761,0.73755,0.73757,14,0,0
88,2021.08.12 01:29,0.73755,0.73756,0.73747,0.73752,7,0,0
89,2021.08.12 01:30,0.73752,0.73752,0.73747,0.73747,11,0,0
90,2021.08.12 01:31,0.73747,0.73747,0.73736,0.73737,25,0,0
91,2021.08.12 01:32,0.7374,0.7374,0.73737,0.73737,8,0,0
92,2021.08.12 01:33,0.73737,0.73744,0.73737,0.73742,11,0,0
93,2021.08.12 01:34,0.73743,0.73746,0.73743,0.73745,6,0,0
94,2021.08.12 01:35,0.73743,0.73747,0.73742,0.73747,7,0,0
95,2021.08.12 01:36,0.73746,0.73749,0.73746,0.73747,10,0,0
