Win Rates,real,expected
0.0,0.0,0.0
0.1,0.0,0.0
0.2,0.0,0.0
0.30000000000000004,0.0,0.0
0.4,0.0,0.0
0.5,0.0,0.0
0.6000000000000001,0.004338114274423519,0.0042129542131927695
0.7000000000000001,0.014574525542711042,0.014613384232849552
0.8,0.02879575195328364,0.02815322720723688
0.9,0.044077078585869026,0.04436536478282303
1.0,0.06601386059533705,0.06603817452354503
