time,ask_open,bid_open,ask_close,bid_close,ask_high,bid_high,ask_low,bid_low,spread_open,spread_close,ask_volume,bid_volume,tick_volume,correct_trades,max_rets,min_rets,naieve_buy_rets,naieve_sell_rets,border_correct_trades,border_max_rets,border_min_rets
2021-06-24 00:00:00,1.193,1.19297,1.19291,1.19287,1.1931500000000002,1.19311,1.19285,1.19281,2.999999999997449e-05,3.999999999981796e-05,244030000.12749997,262830002.30809993,173,sell,0.00021791787848557718,-0.0002849599798853698,-0.00010896898575017894,5.0294642782443e-05,sell,5.0294642782443e-05,-0.00010896898575017894
2021-06-24 00:04:00,1.1929,1.19286,1.19321,1.19317,1.19321,1.19317,1.1929,1.19286,4.0000000000040004e-05,4.0000000000040004e-05,248129999.88349998,182080001.3542,138,buy,0.00022633917344286398,-0.000293412470868394,0.00022633917344286398,-0.000293412470868394,buy,0.00022633917344286398,-0.000293412470868394
2021-06-24 00:08:00,1.19321,1.19318,1.19279,1.19277,1.19323,1.19321,1.19279,1.19277,3.0000000000196536e-05,1.999999999990898e-05,80659999.94430001,229509999.3427,97,sell,0.0003519916862916728,-0.0003855082423337537,-0.00036875319516262514,0.0003268576409258372,sell,0.0003268576409258372,-0.00036875319516262514
2021-06-24 00:12:00,1.19278,1.19276,1.19299,1.19295,1.19306,1.1930200000000002,1.19277,1.1927299999999998,1.999999999990898e-05,4.0000000000040004e-05,103139999.7248,199910000.1227,95,buy,0.00020959615013798426,-0.0002766761966246875,0.00014252418719294714,-0.0001928300747844935,buy,0.00014252418719294714,-0.0001928300747844935
2021-06-24 00:16:00,1.19298,1.19297,1.19313,1.19309,1.19313,1.19309,1.19297,1.1929299999999998,9.999999999843467e-06,4.0000000000040004e-05,109780000.344,90700000.2039,78,buy,0.00010058928556451374,-0.0001676544306876347,9.220607218901784e-05,-0.0001341190474194137,buy,9.220607218901784e-05,-0.0001341190474194137
2021-06-24 00:20:00,1.19313,1.1931,1.19318,1.1931399999999999,1.19323,1.19319,1.1931,1.19306,2.999999999997449e-05,4.0000000000040004e-05,134459999.23259997,98459999.5905,82,buy,7.54337440280978e-05,-0.00014249073810202628,8.381316369417807e-06,-6.705221691380267e-05,buy,8.381316369417807e-06,-6.705221691380267e-05
2021-06-24 00:24:00,1.19318,1.1931500000000002,1.19311,1.19307,1.1932399999999999,1.19321,1.19311,1.19307,2.9999999999752447e-05,3.999999999981796e-05,208670000.8218,180459998.7492,116,sell,8.38075443553197e-05,-0.00014246924340432894,-9.219061667127547e-05,3.352470351612291e-05,sell,3.352470351612291e-05,-9.219061667127547e-05
2021-06-24 00:28:00,1.1931200000000002,1.19307,1.19297,1.1929200000000002,1.19316,1.19313,1.1929200000000002,1.19289,5.0000000000105516e-05,4.999999999988347e-05,404180001.5047,378290001.9297,174,sell,0.00017600764376037937,-0.00022628985215729028,-0.0001676277323320185,8.381737869528944e-05,sell,8.381737869528944e-05,-0.0001676277323320185
2021-06-24 00:32:00,1.19295,1.19291,1.1929200000000002,1.1929,1.19309,1.19306,1.1929200000000002,1.19289,4.0000000000040004e-05,2.0000000000131024e-05,134960000.62669998,230140001.0288,128,sell,0.00011734531373091625,-0.0001676319472964973,-4.1912904983346726e-05,-8.382862077011306e-06,hold,0.0,-4.1912904983346726e-05
2021-06-24 00:36:00,1.19295,1.19291,1.19298,1.1929299999999998,1.19309,1.1930500000000002,1.19288,1.1928299999999998,4.0000000000040004e-05,5.0000000000105516e-05,213870001.1146,293900002.3311,154,sell,0.00014249193244224927,-0.00021792153148559538,-1.6765161993487593e-05,-5.868003453740391e-05,hold,0.0,-5.868003453740391e-05
2021-06-24 00:40:00,1.19298,1.19294,1.19301,1.19296,1.1930399999999999,1.19299,1.19294,1.1929,4.0000000000040004e-05,4.999999999988347e-05,132170000.90339999,264709999.2266,98,buy,4.191325632479883e-05,-0.00011736105289614129,-1.676474039791864e-05,-5.8678558854606685e-05,hold,0.0,-5.8678558854606685e-05
2021-06-24 00:44:00,1.19301,1.19297,1.19288,1.19284,1.1930200000000002,1.19297,1.19286,1.1928299999999998,3.999999999981796e-05,4.0000000000040004e-05,161530001.23119998,200320001.2228,104,sell,9.220684510092834e-05,-0.000159259693886403,-0.00014249671000243376,7.544196417357144e-05,sell,7.544196417357144e-05,-0.00014249671000243376
2021-06-24 00:48:00,1.19287,1.1928299999999998,1.19319,1.1931500000000002,1.19329,1.19326,1.19286,1.1928299999999998,4.000000000026205e-05,3.999999999981796e-05,214359999.5159,195230000.4658,171,buy,0.0003353285381352011,-0.0003856375175005047,0.00023472800891971292,-0.00030180327456564475,buy,0.00023472800891971292,-0.00030180327456564475
